TimeStamp;Temp;Cloud;WindVelocity;WindDirection;UV
2018-10-08 13:00:03;13.1;92;3.6;210;1.53
2018-10-08 14:00:04;13.6;92;3.6;200;1.53
2018-10-08 15:00:04;13.6;92;2.1;190;1.53
2018-10-08 16:00:04;13.6;92;2.1;200;1.53
2018-10-08 17:00:03;14.0;92;2.6;0;1.53
2018-10-08 18:00:03;14.0;92;3.6;210;1.53
2018-10-08 19:00:02;13.6;76;2.6;200;1.53
2018-10-08 20:00:03;13.6;76;2.6;220;1.53
2018-10-08 21:00:03;13.6;76;2.6;210;1.53
2018-10-08 22:00:03;14.0;76;2.6;210;1.53
2018-10-08 23:00:03;14.0;76;2.6;210;1.53
2018-10-09 00:00:03;13.6;76;2.1;210;1.53
2018-10-09 01:00:04;13.6;88;2.1;220;1.53
2018-10-09 02:00:02;13.6;88;2.6;220;1.58
2018-10-09 03:00:02;13.6;88;3.1;220;1.58
2018-10-09 04:00:02;13.0;92;2.6;220;1.58
2018-10-09 05:00:02;13.0;92;2.1;200;1.58
2018-10-09 06:00:03;13.0;92;2.6;220;1.58
2018-10-09 07:00:02;13.0;92;2.6;210;1.58
2018-10-09 08:00:02;13.6;92;3.1;210;1.58
2018-10-09 09:00:04;13.6;88;3.1;220;1.58
2018-10-09 11:00:03;14.6;92;3.1;210;1.58
2018-10-09 12:00:02;14.6;92;3.1;200;1.58
2018-10-09 13:00:03;15.1;36;3.1;200;1.58
2018-10-09 14:00:08;15.0;36;2.6;230;1.58
2018-10-09 15:00:03;15.4;36;4.6;230;1.58
2018-10-09 16:00:03;15.4;48;4.6;240;1.58
2018-10-09 17:00:02;15.5;48;4.1;240;1.58
2018-10-09 18:00:02;15.0;48;4.1;240;1.58
2018-10-09 19:00:02;15.0;20;3.6;230;1.58
2018-10-09 20:00:01;14.5;20;4.1;230;1.58
2018-10-09 21:00:02;14.0;20;3.6;230;1.58
2018-10-09 22:00:02;14.0;8;2.6;230;1.58
2018-10-09 23:00:02;13.6;8;2.6;230;1.58
2018-10-10 00:00:02;13.0;8;2.6;240;1.58
2018-10-10 01:00:02;12.6;0;2.1;220;1.58
2018-10-10 02:00:01;13.1;0;1.5;220;1.55
2018-10-10 03:00:03;12.7;0;2.6;230;1.55
2018-10-10 04:00:02;12.1;0;1.5;230;1.55
2018-10-10 05:00:01;11.5;0;1.0;210;1.55
2018-10-10 06:00:05;12.0;0;0.5;190;1.55
2018-10-10 07:00:02;11.0;0;1.0;150;1.55
2018-10-10 08:00:10;11.6;0;1.0;190;1.55
2018-10-10 09:00:03;11.6;0;1.0;0;1.55
2018-10-10 10:00:02;11.6;90;2.1;200;1.55
2018-10-10 11:00:11;12.1;0;2.6;160;1.55
2018-10-10 12:00:02;12.6;0;2.1;200;1.55
2018-10-10 13:00:02;14.1;0;1.5;200;1.55
2018-10-10 14:00:02;15.6;0;2.1;170;1.55
2018-10-10 15:00:02;17.0;0;1.5;170;1.55
2018-10-10 16:00:01;17.6;32;2.6;160;1.55
2018-10-10 17:00:01;17.6;32;2.6;130;1.55
2018-10-10 18:00:01;16.7;32;1.5;120;1.55
2018-10-10 19:00:01;14.2;0;2.1;90;1.55
2018-10-10 20:00:01;12.7;0;1.5;110;1.55
2018-10-10 21:00:01;11.6;90;2.1;90;1.55
2018-10-10 22:00:01;11.0;8;2.1;120;1.55
2018-10-10 23:00:02;11.4;8;3.1;130;1.55
2018-10-11 00:00:02;11.4;8;3.1;120;1.55
2018-10-11 01:00:01;11.9;24;2.1;120;1.55
2018-10-11 02:00:02;11.9;24;2.6;110;1.43
2018-10-11 03:00:02;12.4;24;3.6;120;1.43
2018-10-11 04:00:02;12.4;12;4.1;110;1.43
2018-10-11 05:00:01;12.5;12;3.6;110;1.43
2018-10-11 06:00:02;12.4;12;4.6;110;1.43
2018-10-11 07:00:07;12.4;0;5.1;110;1.43
2018-10-11 09:00:04;12.9;0;5.7;120;1.43
2018-10-11 10:00:02;13.4;0;6.7;120;1.43
2018-10-11 11:00:04;15.6;0;6.2;120;1.43
2018-10-11 12:00:03;16.6;0;6.7;110;1.43
2018-10-11 13:00:03;17.6;0;6.7;120;1.43
2018-10-11 14:00:03;17.6;0;4.6;120;1.43
2018-10-11 15:00:01;18.6;0;4.6;120;1.43
2018-10-11 16:00:02;18.6;0;5.7;110;1.43
2018-10-11 17:00:01;18.0;0;4.1;120;1.43
2018-10-11 18:00:01;17.1;0;4.6;130;1.43
2018-10-11 19:00:00;15.6;0;3.6;130;1.43
2018-10-11 20:00:01;14.0;0;2.1;130;1.43
2018-10-11 21:00:00;13.6;0;2.6;120;1.43
2018-10-11 22:00:00;13.6;0;2.1;130;1.43
2018-10-11 23:00:00;13.0;0;2.1;130;1.43
2018-10-12 00:00:01;13.0;0;2.1;140;1.43
2018-10-12 01:00:01;13.0;0;3.1;130;1.43
2018-10-12 02:00:01;13.0;0;2.6;140;1.39
2018-10-12 03:00:01;12.4;0;3.1;130;1.39
2018-10-12 04:00:02;12.0;0;2.6;140;1.39
2018-10-12 05:00:01;12.6;0;3.1;130;1.39
2018-10-12 06:00:01;12.6;0;3.6;130;1.39
2018-10-12 07:00:00;12.6;0;3.1;130;1.39
2018-10-12 08:00:03;12.0;0;2.6;130;1.39
2018-10-12 09:00:05;12.4;0;3.1;150;1.39
2018-10-12 10:00:01;14.0;0;3.1;130;1.39
2018-10-12 11:00:01;16.1;0;2.6;160;1.39
2018-10-12 12:00:01;17.1;0;2.6;200;1.39
2018-10-12 13:00:01;18.1;12;3.1;170;1.39
2018-10-12 14:00:01;18.6;12;3.6;200;1.39
2018-10-12 15:00:00;19.1;12;3.1;180;1.39
2018-10-12 16:00:00;18.6;0;2.6;180;1.39
2018-10-12 17:00:00;18.6;0;2.1;170;1.39
2018-10-12 18:00:00;17.1;0;2.1;170;1.39
2018-10-12 18:59:59;15.6;12;1.5;150;1.39
2018-10-12 20:00:00;14.6;12;1.5;150;1.39
2018-10-12 22:00:00;14.1;0;2.1;140;1.39
2018-10-12 23:00:00;15.1;0;2.1;130;1.39
2018-10-13 00:00:00;16.1;0;3.6;150;1.39
2018-10-13 01:00:00;16.1;0;2.6;160;1.39
2018-10-13 02:00:06;16.1;0;3.1;150;1.41
2018-10-13 03:00:00;16.1;0;3.6;150;1.41
2018-10-13 04:00:00;16.6;0;3.1;150;1.41
2018-10-13 05:00:00;16.1;0;3.6;160;1.41
2018-10-13 06:00:00;16.1;0;2.1;170;1.41
2018-10-13 08:00:00;15.6;8;1.5;180;1.41
2018-10-13 09:00:00;15.6;8;3.1;150;1.41
2018-10-13 10:00:00;16.1;8;2.1;160;1.41
2018-10-13 11:00:00;17.7;8;3.1;170;1.41
2018-10-13 12:00:00;19.2;8;2.1;180;1.41
2018-10-13 13:00:00;19.7;8;3.1;160;1.41
2018-10-13 14:00:00;20.2;8;2.6;150;1.41
2018-10-13 15:00:00;21.2;8;3.1;160;1.41
2018-10-13 16:00:00;21.8;0;5.1;170;1.41
2018-10-13 17:00:00;21.7;0;4.1;170;1.41
2018-10-13 18:00:00;20.8;0;3.6;170;1.41
2018-10-13 19:00:00;19.7;0;3.1;160;1.41
2018-10-13 19:59:59;18.6;0;3.1;160;1.41
2018-10-13 20:59:59;18.6;0;2.6;150;1.41
2018-10-13 22:00:00;18.1;0;2.1;130;1.41
2018-10-13 22:59:59;17.6;0;2.1;140;1.41
2018-10-13 23:59:59;18.0;0;2.6;160;1.41
2018-10-14 01:00:00;18.0;0;3.6;160;1.41
2018-10-14 02:00:00;17.6;0;3.6;160;1.28
2018-10-14 02:59:59;17.6;0;3.6;150;1.28
2018-10-14 04:00:00;16.6;0;3.1;150;1.28
2018-10-14 05:00:05;16.6;0;3.6;140;1.28
2018-10-14 05:59:59;15.1;0;3.1;130;1.28
2018-10-14 06:59:59;14.6;0;4.6;140;1.28
2018-10-14 07:59:59;14.0;0;4.1;140;1.28
2018-10-14 08:59:59;14.0;0;5.7;150;1.28
2018-10-14 09:59:59;15.0;0;4.1;160;1.28
2018-10-14 11:00:00;16.6;0;5.1;150;1.28
2018-10-14 11:59:59;18.1;0;3.6;150;1.28
2018-10-14 12:59:59;18.7;0;5.1;160;1.28
2018-10-14 13:59:58;19.1;0;4.1;130;1.28
2018-10-14 14:59:58;19.7;0;4.1;140;1.28
2018-10-14 15:59:58;19.7;0;5.1;130;1.28
2018-10-14 16:59:59;19.7;0;4.1;140;1.28
2018-10-14 17:59:59;18.7;0;3.6;150;1.28
2018-10-14 18:59:59;16.1;0;2.6;130;1.28
2018-10-14 19:59:59;15.6;0;3.6;140;1.28
2018-10-14 20:59:59;15.1;0;3.1;140;1.28
2018-10-14 21:59:59;16.0;0;4.1;160;1.28
2018-10-14 22:59:59;15.6;0;3.6;170;1.28
2018-10-14 23:59:59;15.6;0;2.6;170;1.28
2018-10-15 00:59:59;15.6;20;2.6;160;1.28
2018-10-15 02:00:03;14.6;20;0.5;0;1.25
2018-10-15 03:00:04;13.6;20;1.0;0;1.25
2018-10-15 04:00:03;13.6;12;0.5;150;1.25
2018-10-15 05:00:03;13.1;12;2.6;160;1.25
2018-10-15 06:00:03;13.6;12;3.1;170;1.25
2018-10-15 07:00:03;13.0;0;2.1;170;1.25
2018-10-15 08:00:03;12.0;0;2.6;170;1.25
2018-10-15 09:00:05;13.0;12;1.5;180;1.25
2018-10-15 10:00:03;14.0;0;2.6;180;1.25
2018-10-15 11:00:03;14.9;0;2.1;160;1.25
2018-10-15 13:00:02;15.7;0;1.0;250;1.25
2018-10-15 14:00:02;17.2;0;2.6;120;1.25
2018-10-15 15:00:02;17.3;0;1.0;240;1.25
2018-10-15 16:00:02;18.3;24;1.5;280;1.25
2018-10-15 17:00:02;17.2;24;2.3;356;1.25
2018-10-15 18:00:07;15.2;24;1.0;130;1.25
2018-10-15 19:00:19;13.8;32;0.5;30;1.25
2018-10-15 20:00:03;11.9;32;1.5;320;1.25
2018-10-15 21:00:02;11.9;90;2.1;340;1.25
2018-10-15 22:00:04;11.9;90;0.5;320;1.25
2018-10-16 00:00:10;11.4;44;1.5;350;1.25
2018-10-16 01:00:03;11.0;12;0.5;350;1.25
2018-10-16 02:00:03;10.6;12;0.5;260;1.28
2018-10-16 03:00:04;10.0;12;1.5;290;1.28
2018-10-16 05:00:03;9.6;36;1.5;290;1.28
2018-10-16 06:00:03;10.1;36;1.5;290;1.28
2018-10-16 07:00:02;9.7;12;1.0;310;1.28
2018-10-16 08:00:04;9.1;12;0.5;0;1.28
2018-10-16 09:00:06;9.1;12;0.5;270;1.28
2018-10-16 10:00:03;10.6;0;2.0;17;1.28
2018-10-16 11:00:05;12.0;0;0.5;80;1.28
2018-10-16 12:00:06;13.0;0;1.0;100;1.28
2018-10-16 13:00:04;14.6;0;1.0;120;1.28
2018-10-16 14:00:07;15.0;0;1.5;150;1.28
2018-10-16 15:00:02;15.4;0;2.1;150;1.28
2018-10-16 16:00:04;15.0;0;2.1;180;1.28
2018-10-16 17:00:02;15.0;0;1.5;210;1.28
2018-10-16 18:00:02;15.0;0;0.5;230;1.28
2018-10-16 19:00:01;14.0;8;1.0;230;1.28
2018-10-16 20:00:02;12.9;8;0.5;160;1.28
2018-10-16 21:00:02;13.4;8;1.5;240;1.28
2018-10-16 22:00:02;12.3;8;1.0;200;1.28
2018-10-16 23:00:02;12.3;8;0.5;160;1.28
2018-10-17 00:00:01;12.4;8;0.5;170;1.28
2018-10-17 01:00:02;12.6;0;1.0;170;1.28
2018-10-17 02:00:02;12.6;0;1.0;180;1.34
2018-10-17 03:00:02;13.1;0;1.0;190;1.34
2018-10-17 04:00:02;13.0;36;1.0;190;1.34
2018-10-17 05:00:01;13.0;36;2.1;180;1.34
2018-10-17 06:00:02;13.0;36;2.1;170;1.34
2018-10-17 07:00:02;12.6;44;1.0;160;1.34
2018-10-17 08:00:03;12.6;44;4.0;179;1.34
2018-10-17 10:00:18;14.0;56;2.1;170;1.34
2018-10-17 11:00:02;14.6;56;2.1;170;1.34
2018-10-17 12:00:06;15.4;56;2.1;170;1.34
2018-10-17 13:00:02;16.6;48;2.1;180;1.34
2018-10-17 14:00:02;18.0;48;2.1;200;1.34
2018-10-17 15:00:02;18.4;48;2.6;210;1.34
2018-10-17 16:00:02;18.6;44;2.1;190;1.34
2018-10-17 17:00:01;17.6;44;1.0;190;1.34
2018-10-17 18:00:01;17.0;44;1.5;180;1.34
2018-10-17 19:00:01;14.9;44;2.5;269;1.34
2018-10-17 20:00:01;13.6;44;0.5;0;1.34
2018-10-17 21:00:01;13.7;44;0.5;130;1.34
2018-10-18 00:00:02;13.1;80;2.1;280;1.34
2018-10-18 01:00:02;13.0;88;1.5;280;1.34
2018-10-18 02:00:01;13.0;88;2.1;290;1.18
2018-10-18 03:00:02;13.0;88;2.6;290;1.18
2018-10-18 04:00:06;13.0;92;2.1;290;1.18
2018-10-18 05:00:02;12.0;92;3.1;300;1.18
2018-10-18 06:00:03;11.3;92;3.1;310;1.18
2018-10-18 07:00:01;9.2;0;4.1;300;1.18
2018-10-18 08:00:06;7.8;0;2.6;300;1.18
2018-10-18 09:00:03;8.4;0;3.1;290;1.18
2018-10-18 10:00:03;8.4;0;4.1;300;1.18
2018-10-18 11:00:03;11.0;0;5.7;310;1.18
2018-10-18 12:00:03;12.6;0;6.2;330;1.18
2018-10-18 13:00:02;13.0;0;6.7;320;1.18
2018-10-18 14:00:02;13.4;0;6.2;310;1.18
2018-10-18 15:00:02;13.4;0;6.7;320;1.18
2018-10-18 16:00:03;13.0;0;5.1;310;1.18
2018-10-18 17:00:03;12.4;0;5.1;300;1.18
2018-10-18 18:00:03;11.4;0;3.6;300;1.18
2018-10-18 19:00:01;9.4;0;3.1;290;1.18
2018-10-18 20:00:02;8.0;0;3.1;280;1.18
2018-10-18 21:00:01;7.4;0;3.1;260;1.18
2018-10-18 22:00:10;6.4;0;3.1;270;1.18
2018-10-18 23:00:01;6.4;0;2.6;270;1.18
2018-10-19 00:00:01;6.0;0;1.0;260;1.18
2018-10-19 01:00:01;5.6;0;1.0;240;1.18
2018-10-19 02:00:00;5.6;0;1.5;250;1.18
2018-10-19 03:00:01;6.7;0;0.5;250;1.18
2018-10-19 04:00:01;6.7;0;2.1;270;1.18
2018-10-19 05:00:01;6.2;0;1.5;270;1.18
2018-10-19 06:00:02;5.2;0;1.0;230;1.18
2018-10-19 07:00:03;5.7;0;0.5;240;1.18
2018-10-19 08:00:03;6.2;0;3.5;258;1.18
2018-10-19 09:00:01;6.2;0;1.0;240;1.18
2018-10-19 10:00:01;6.8;24;0.5;270;1.18
2018-10-19 11:00:01;9.7;24;2.6;270;1.18
2018-10-19 12:00:11;10.6;24;4.1;280;1.18
2018-10-19 13:00:01;11.0;56;3.6;280;1.18
2018-10-19 15:00:03;12.0;56;4.1;270;1.18
2018-10-19 16:00:02;12.0;92;5.7;280;1.18
2018-10-19 17:00:03;11.6;92;2.6;290;1.18
2018-10-19 18:00:08;11.0;92;1.5;260;1.18
2018-10-19 19:00:03;10.4;44;1.5;260;1.18
2018-10-19 20:00:04;10.0;44;1.5;230;1.18
2018-10-19 21:00:04;10.0;44;2.1;250;1.18
2018-10-19 22:00:03;10.0;80;2.1;260;1.18
2018-10-19 23:00:04;9.4;80;1.0;240;1.18
2018-10-20 00:00:05;8.9;80;2.1;220;1.18
2018-10-20 01:00:05;9.4;44;2.1;230;1.18
2018-10-20 02:00:10;9.4;44;1.5;220;1.10
2018-10-20 03:00:14;9.0;44;1.5;200;1.10
2018-10-20 04:00:22;9.4;12;2.1;220;1.10
2018-10-20 05:00:13;9.4;12;2.6;230;1.10
2018-10-20 06:00:21;9.6;12;2.6;220;1.10
2018-10-20 07:00:15;9.5;20;2.1;240;1.10
2018-10-20 09:00:06;9.0;20;3.1;260;1.10
2018-10-20 10:01:11;9.4;20;4.1;280;1.10
2018-10-20 11:00:00;11.0;20;5.7;290;1.10
2018-10-20 12:00:00;12.5;20;6.2;280;1.10
2018-10-20 13:00:00;12.4;48;7.2;290;1.10
2018-10-20 14:00:00;14.0;48;5.7;270;1.10
2018-10-20 15:00:00;13.4;48;6.7;290;1.10
2018-10-20 16:00:00;13.0;48;5.7;300;1.10
2018-10-20 17:00:00;12.4;48;5.7;290;1.10
2018-10-20 18:00:02;11.4;48;4.6;290;1.10
2018-10-20 18:59:59;9.8;0;5.1;290;1.10
2018-10-20 22:00:00;8.9;0;3.1;270;1.10
2018-10-20 23:00:12;9.4;0;2.6;270;1.10
2018-10-21 00:00:00;8.4;0;1.0;230;1.10
2018-10-21 01:00:00;8.6;8;0.5;210;1.10
2018-10-21 02:00:00;8.6;8;2.6;240;1.13
2018-10-21 03:00:00;8.6;8;2.1;230;1.13
2018-10-21 04:00:00;9.6;32;2.1;230;1.13
2018-10-21 05:00:00;10.0;32;1.5;200;1.13
2018-10-21 05:59:59;10.6;32;1.5;200;1.13
2018-10-21 06:59:59;11.0;44;1.5;210;1.13
2018-10-21 07:59:59;11.0;44;1.5;210;1.13
2018-10-21 08:59:59;12.0;76;2.1;190;1.13
2018-10-21 09:59:59;12.6;80;3.1;210;1.13
2018-10-21 10:59:59;13.0;80;4.1;230;1.13
2018-10-21 11:59:59;14.0;80;3.1;220;1.13
2018-10-21 12:59:59;14.6;92;3.6;210;1.13
2018-10-21 13:59:59;15.1;92;3.1;210;1.13
2018-10-21 14:59:59;15.1;92;3.6;200;1.13
2018-10-21 15:59:59;15.6;88;3.1;210;1.13
2018-10-21 16:59:59;15.0;88;2.1;210;1.13
2018-10-21 17:59:59;15.0;88;3.1;230;1.13
2018-10-21 18:59:59;15.0;92;4.1;220;1.13
2018-10-21 19:59:59;14.4;92;4.6;240;1.13
2018-10-21 20:59:59;14.0;92;5.1;230;1.13
2018-10-21 21:59:59;14.0;92;4.6;230;1.13
2018-10-21 23:00:01;14.0;92;3.6;240;1.13
2018-10-21 23:59:59;13.0;92;4.6;250;1.13
2018-10-22 00:59:59;11.9;56;5.1;280;1.13
2018-10-22 03:00:03;9.9;56;7.2;290;0.91
2018-10-22 04:00:03;9.9;0;5.7;290;0.91
2018-10-22 05:00:03;9.0;0;5.1;280;0.91
2018-10-22 06:00:03;8.4;0;4.1;270;0.91
2018-10-22 07:00:06;8.4;0;4.6;270;0.91
2018-10-22 08:00:03;8.0;0;5.1;270;0.91
2018-10-22 09:00:07;6.9;0;5.7;280;0.91
2018-10-22 10:00:03;7.4;0;5.1;270;0.91
2018-10-22 11:00:05;9.6;0;6.2;280;0.91
2018-10-22 12:00:04;10.0;0;8.2;280;0.91
2018-10-22 13:00:06;10.5;0;9.8;290;0.91
2018-10-22 14:00:04;10.4;0;8.2;290;0.91
2018-10-22 15:00:03;11.0;0;7.2;290;0.91
2018-10-22 16:00:02;11.0;8;8.2;290;0.91
2018-10-22 17:00:03;10.4;8;7.7;280;0.91
2018-10-22 18:00:02;10.0;8;7.2;270;0.91
2018-10-22 20:00:02;8.4;68;5.1;260;0.91
2018-10-22 21:00:02;9.0;68;5.1;250;0.91
2018-10-22 22:00:02;9.0;80;5.1;250;0.91
2018-10-22 23:00:02;9.5;80;5.1;240;0.91
2018-10-23 00:00:02;10.1;80;5.1;240;0.91
2018-10-23 01:00:03;10.0;92;4.6;230;0.91
2018-10-23 03:00:02;10.0;92;7.2;260;0.93
2018-10-23 04:00:02;10.0;92;8.2;250;0.93
2018-10-23 05:00:03;10.5;92;8.2;250;0.93
2018-10-23 06:00:02;10.6;92;8.2;260;0.93
2018-10-23 07:00:03;10.5;92;9.3;270;0.93
2018-10-23 08:00:03;11.0;92;10.8;270;0.93
2018-10-23 10:00:06;10.6;76;10.8;280;0.93
2018-10-23 11:00:04;11.0;76;12.9;280;0.93
2018-10-23 12:00:02;12.0;76;10.8;280;0.93
2018-10-23 13:00:02;12.0;64;12.3;280;0.93
2018-10-23 14:00:03;11.6;64;10.8;280;0.93
2018-10-23 15:00:03;12.4;64;12.9;290;0.93
2018-10-23 16:00:02;12.4;68;11.3;290;0.93
2018-10-23 17:00:01;11.5;68;12.9;290;0.93
2018-10-23 18:00:05;11.0;68;12.3;290;0.93
2018-10-23 19:00:02;11.0;32;12.9;290;0.93
2018-10-23 20:00:02;10.5;32;12.3;290;0.93
2018-10-23 21:00:01;10.6;32;11.3;300;0.93
2018-10-23 22:00:02;10.0;44;10.3;300;0.93
2018-10-23 23:00:02;10.0;44;9.8;300;0.93
2018-10-24 00:00:01;9.6;44;8.2;310;0.93
2018-10-24 01:00:02;9.5;0;6.7;300;0.93
2018-10-24 02:00:03;9.1;0;4.1;290;0.94
2018-10-24 03:00:02;8.1;0;4.6;280;0.94
2018-10-24 04:00:03;7.6;0;4.6;290;0.94
2018-10-24 05:00:02;7.5;0;5.7;290;0.94
2018-10-24 06:00:03;7.1;0;5.7;290;0.94
2018-10-24 07:00:02;6.1;0;4.1;290;0.94
2018-10-24 08:00:02;6.1;0;4.1;280;0.94
2018-10-24 09:00:06;6.7;0;4.6;290;0.94
2018-10-24 10:00:08;6.7;0;4.1;290;0.94
2018-10-24 11:00:01;8.1;0;4.1;290;0.94
2018-10-24 12:00:01;9.6;0;4.1;310;0.94
2018-10-24 13:00:02;10.6;0;4.1;300;0.94
2018-10-24 14:00:02;10.0;0;5.7;290;0.94
2018-10-24 15:00:02;10.4;0;6.2;290;0.94
2018-10-24 16:00:02;10.0;36;6.2;280;0.94
2018-10-24 17:00:01;10.0;36;6.7;280;0.94
2018-10-24 18:00:02;9.1;36;3.6;270;0.94
2018-10-24 19:00:01;8.6;88;3.6;270;0.94
2018-10-24 20:00:01;8.6;88;3.6;260;0.94
2018-10-24 21:00:01;8.6;88;7.2;280;0.94
2018-10-24 22:00:01;9.7;92;4.6;260;0.94
2018-10-24 23:00:01;10.1;92;5.1;250;0.94
2018-10-25 00:00:00;10.6;92;3.6;250;0.94
2018-10-25 01:00:01;11.0;92;8.7;280;0.94
2018-10-25 02:00:01;11.0;92;9.8;280;0.89
2018-10-25 03:00:01;11.0;92;9.8;270;0.89
2018-10-25 04:00:01;11.0;92;8.2;270;0.89
2018-10-25 05:00:01;11.0;92;9.8;270;0.89
2018-10-25 06:00:01;11.0;92;8.7;280;0.89
2018-10-25 08:00:12;10.0;68;9.3;290;0.89
2018-10-25 09:00:02;10.0;76;11.3;290;0.89
2018-10-25 10:00:03;9.5;64;9.3;290;0.89
2018-10-25 11:00:02;10.0;64;11.3;290;0.89
2018-10-25 12:00:02;10.4;64;11.8;280;0.89
2018-10-25 13:00:02;11.4;64;11.3;290;0.89
2018-10-25 14:00:01;10.4;64;12.9;290;0.89
2018-10-25 15:00:01;11.4;64;12.9;290;0.89
2018-10-25 16:00:01;10.9;80;11.3;290;0.89
2018-10-25 17:00:01;10.4;80;10.3;290;0.89
2018-10-25 18:00:01;10.0;80;9.3;290;0.89
2018-10-25 19:00:00;9.4;0;8.2;280;0.89
2018-10-25 20:00:00;9.0;0;6.7;280;0.89
2018-10-25 21:00:01;8.4;0;6.2;290;0.89
2018-10-25 22:00:01;8.0;0;6.2;280;0.89
2018-10-25 23:00:00;8.0;0;6.2;270;0.89
2018-10-26 00:00:00;6.9;0;5.1;270;0.89
2018-10-26 01:00:00;7.0;48;4.6;260;0.89
2018-10-26 02:00:00;6.4;48;4.6;270;0.84
2018-10-26 03:00:02;6.4;48;4.1;260;0.84
2018-10-26 04:00:01;5.9;80;3.6;250;0.84
2018-10-26 05:00:01;6.0;80;3.1;240;0.84
2018-10-26 06:00:01;5.6;80;3.1;240;0.84
2018-10-26 07:00:01;6.6;92;1.0;190;0.84
2018-10-26 08:00:02;6.5;92;1.5;190;0.84
2018-10-26 09:00:03;7.0;92;1.5;160;0.84
2018-10-26 10:00:03;7.6;92;0.5;160;0.84
2018-10-26 11:00:04;8.6;92;2.6;140;0.84
2018-10-26 12:00:05;10.1;92;2.1;180;0.84
2018-10-26 13:00:02;11.0;92;2.6;230;0.84
2018-10-26 14:00:01;11.0;92;2.6;230;0.84
2018-10-26 16:00:10;10.4;64;4.6;260;0.84
2018-10-26 17:00:02;10.0;64;4.1;260;0.84
2018-10-26 18:00:03;9.4;64;2.1;220;0.84
2018-10-26 18:59:59;8.4;48;2.6;220;0.84
2018-10-26 20:00:00;8.4;48;4.1;230;0.84
2018-10-26 20:59:59;8.0;48;3.1;240;0.84
2018-10-26 21:59:59;7.5;92;3.1;220;0.84
2018-10-26 23:00:00;7.4;92;3.6;240;0.84
2018-10-27 00:00:00;6.5;92;3.6;270;0.84
2018-10-27 00:59:59;5.9;76;4.6;280;0.84
2018-10-27 03:00:00;4.9;76;7.7;300;0.76
2018-10-27 04:00:00;4.4;92;8.2;310;0.76
2018-10-27 05:00:00;4.4;92;8.2;330;0.76
2018-10-27 06:00:00;5.0;92;8.2;350;0.76
2018-10-27 07:00:00;5.0;92;6.7;360;0.76
2018-10-27 07:59:59;4.0;92;8.2;360;0.76
2018-10-27 09:00:04;4.0;92;7.7;10;0.76
2018-10-27 10:00:04;4.0;92;7.7;10;0.76
2018-10-27 11:00:00;4.4;92;6.2;10;0.76
2018-10-27 12:00:00;5.0;92;6.7;10;0.76
2018-10-27 13:00:00;5.6;88;6.2;10;0.76
2018-10-27 13:59:59;6.0;88;7.2;30;0.76
2018-10-27 15:00:00;5.6;88;6.2;30;0.76
2018-10-27 16:00:00;6.0;80;5.7;360;0.76
2018-10-27 17:00:00;5.6;80;7.2;10;0.76
2018-10-27 18:00:00;4.6;80;3.1;10;0.76
2018-10-27 18:59:59;2.9;68;3.1;20;0.76
2018-10-27 20:59:59;2.4;68;2.6;20;0.76
2018-10-27 21:59:59;1.9;88;1.0;340;0.76
2018-10-27 23:00:00;0.4;88;1.5;260;0.76
2018-10-27 23:59:59;-0.1;88;1.5;320;0.76
2018-10-28 01:00:00;-0.1;88;0.5;250;0.76
2018-10-28 02:00:00;-0.1;88;3.1;300;0.72
2018-10-28 02:00:00;-0.1;88;2.1;320;0.72
2018-10-28 02:59:59;-0.7;80;1.0;160;0.72
2018-10-28 03:59:59;-1.7;80;1.5;270;0.72
2018-10-28 04:59:59;-1.8;80;3.1;60;0.72
2018-10-28 05:59:59;-1.2;68;2.1;20;0.72
2018-10-28 06:59:59;-1.8;68;5.1;360;0.72
2018-10-28 07:59:59;-1.2;68;1.5;10;0.72
2018-10-28 08:59:59;-1.2;56;2.1;10;0.72
2018-10-28 09:59:59;1.4;56;6.2;20;0.72
2018-10-28 10:12:10;2.5;56;3.1;50;0.72
2018-10-28 10:12:26;2.5;56;3.1;50;0.72
2018-10-28 10:16:43;2.5;56;3.1;50;0.72
2018-10-28 10:17:01;2.5;56;3.1;50;0.72
2018-10-28 10:20:42;2.5;56;3.1;50;0.72
2018-10-28 10:59:59;2.1;56;4.6;40;0.72
2018-10-28 11:59:59;2.6;88;1.5;10;0.72
2018-10-28 12:59:59;3.6;88;5.1;20;0.72
2018-10-28 13:59:59;3.4;88;5.1;70;0.72
2018-10-28 14:59:59;3.0;68;4.6;30;0.72
2018-10-28 15:59:59;3.6;68;3.1;20;0.72
2018-10-28 17:00:01;3.4;68;3.6;30;0.72
2018-10-28 17:59:59;2.4;92;4.1;50;0.72
2018-10-28 18:59:59;2.4;92;6.2;40;0.72
2018-10-28 19:59:59;1.3;92;4.1;110;0.72
2018-10-28 21:00:07;2.3;80;5.7;80;0.72
2018-10-28 21:59:59;2.9;80;5.7;80;0.72
2018-10-28 22:59:59;2.9;80;6.7;70;0.72
2018-10-28 23:59:59;2.3;76;6.2;60;0.72
2018-10-29 00:59:59;2.3;76;5.7;60;0.72
2018-10-29 02:00:03;2.3;76;5.7;60;0.70
2018-10-29 03:00:04;2.3;92;6.7;60;0.70
2018-10-29 04:00:02;2.3;92;6.2;60;0.70
2018-10-29 06:00:03;3.3;88;7.2;70;0.70
